구분,스키마,질문,Google translate,변경한 질문,답변,TABLE,sql 모델 추론,결과개수,쿼리결과개수,결과데이터,쿼리 결과,추론 재실행,오류여부,검수자,오류내용
GGG        2013J        261
GGG        2014B        241
GGG        2014J        269
                ",,,,,
테이블 1개,university_learning,모든 모듈의 평균 모듈 프레젠테이션 진행 일수를 계산하고 모듈과 평균 프레젠테이션 진행 일수 조회,Calculate the average number of module presentation days for all modules and view the average number of module and presentation days,,"SELECT code_module, AVG(module_presentation_length) AS average_length FROM courses GROUP BY code_module;","CREATE TABLE courses (code_module varchar(45) NOT NULL -- 'code name of the module, which serves as the identifier.', code_presentation varchar(45) NOT NULL -- 'code name of the presentation. It consists of the year and “B” for the presentation starting in February and “J” for the presentation starting in October.', module_presentation_length int NOT NULL -- 'length of the module-presentation in days.', PRIMARY KEY (code_module,code_presentation), KEY code_module_id (code_module), KEY code_presentation_id (code_presentation)) ;",,7,,"AAA	268.5000
BBB	251.0000
CCC	255.0000
DDD	251.0000
EEE	259.3333
FFF	254.5000
GGG	257.0000",,,,,
테이블 1개,university_learning,특정 학생(25629)이 등록한 모든 모듈과 해당 프레젠테이션 코드,All modules registered by a specific student ('25629') and their presentation codes,,"SELECT code_module, code_presentation FROM studentInfo WHERE id_student = 25629;","CREATE TABLE studentinfo (code_module varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.', code_presentation varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.the identification code of the presentation during which the student is registered on the module.', id_student int NOT NULL -- 'a unique identification number for the student.', gender varchar(3) -- 'the student’s gender.', region varchar(45) -- 'identifies the geographic region, where the student lived while taking the module-presentation.', highest_education varchar(45) -- 'highest student education level on entry to the module presentation.', imd_band varchar(16) -- 'specifies the Index of Multiple Depravation band of the place where the student lived during the module-presentation.', age_band varchar(16) -- 'band of the student’s age.', num_of_prev_attempts int -- 'the number times the student has attempted this module.', studied_credits int -- 'the total number of credits for the modules the student is currently studying.', disability varchar(3) -- 'indicates whether the student has declared a disability.', final_result varchar(45) -- 'student’s final result in the module-presentation.', PRIMARY KEY (id_student), KEY studentinfo_ibfk_1 (code_module), KEY studentinfo_ibfk_2 (code_presentation), CONSTRAINT studentinfo_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentinfo_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation)) ;",,1,,BBB	2013J,,,,,
테이블 1개,university_learning,최종 시험(Final Exam)이 있는 모든 모듈과 프레젠테이션 식별,Identify all modules and presentations that have a 'Final Exam',,"SELECT code_module, code_presentation FROM assessments WHERE assessment_type = 'Exam';","CREATE TABLE assessments (code_module varchar(45) NOT NULL -- 'identification code of the module, to which the assessment belongs.', code_presentation varchar(45) NOT NULL -- 'identification code of the presentation, to which the assessment belongs.', id_assessment int NOT NULL -- 'identification number of the assessment.', assessment_type varchar(45) -- 'type of assessment. Three types of assessments exist: Tutor Marked Assessment (TMA), Computer Marked Assessment (CMA) and Final Exam (Exam).', date int -- 'information about the final submission date of the assessment calculated as the number of days since the start of the module-presentation. The starting date of the presentation has number 0 (zero).', weight int -- 'weight of the assessment in %. Typically, Exams are treated separately and have the weight 100%; the sum of all other assessments is 100%.', PRIMARY KEY (id_assessment), KEY assessments_ibfk_1 (code_module), KEY assessments_ibfk_2 (code_presentation), CONSTRAINT assessments_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT assessments_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation)) ;",,24,,"AAA	2013J
AAA	2014J
BBB	2013B
BBB	2013J
BBB	2014B
BBB	2014J
CCC	2014B
CCC	2014J
DDD	2013B
DDD	2013J
DDD	2014B
DDD	2014J
EEE	2013J
EEE	2014B
EEE	2014J
FFF	2013B
FFF	2013J
FFF	2014B
FFF	2014J
GGG	2013J
GGG	2014B
GGG	2014J
CCC	2014B
CCC	2014J",,,,,
테이블 3개,university_learning,"각 모듈 프레젠테이션별로 평균 최종 점수를 계산하고 모듈, 프레젠테이션, 평균 최종 점수를 조회( 세 개의 테이블(studentAssessment, assessments, studentRegistration)을 결합)","Calculate the average final score for each module presentation and view the module, presentation, and average final score (combining the three tables (studentAssessment, assessments, studentRegistration))",,"SELECT sr.code_module, sr.code_presentation, AVG(sa.score) AS average_score FROM studentAssessment sa INNER JOIN assessments a ON sa.id_assessment = a.id_assessment INNER JOIN studentRegistration sr ON sa.id_student = sr.id_student AND a.code_module = sr.code_module AND a.code_presentation = sr.code_presentation GROUP BY sr.code_module, sr.code_presentation;","CREATE TABLE studentregistration (code_module varchar(45) NOT NULL -- 'an identification code for a module.', code_presentation varchar(45) NOT NULL -- 'the identification code of the presentation.', id_student int NOT NULL -- 'a unique identification number for the student.', date_registration int -- 'the date of student’s registration on the module presentation, this is the number of days measured relative to the start of the module-presentation (e.g. the negative value -30 means that the student registered to module presentation 30 days before it started).', date_unregistration int -- 'date of student unregistration from the module presentation, this is the number of days measured relative to the start of the module-presentation. Students, who completed the course have this field empty.', KEY studentregistration_ibfk_1 (code_module), KEY studentregistration_ibfk_2 (code_presentation), KEY studentregistration_ibfk_3 (id_student), CONSTRAINT studentregistration_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentregistration_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation), CONSTRAINT studentregistration_ibfk_3 FOREIGN KEY (id_student) REFERENCES studentinfo (id_student)) ; CREATE TABLE studentassessment (id_assessment int -- 'a unique identification number for the student.', id_student int -- 'the identification number of the assessment.', date_submitted int -- 'the date of student submission, measured as the number of days since the start of the module presentation.', is_branked tinyint NOT NULL -- 'a status flag indicating that the assessment result has been transferred from a previous presentation.', score float -- 'the student’s score in this assessment. The range is from 0 to 100. The score lower than 40 is interpreted as Fail. The marks are in the range from 0 to 100.', KEY id_student (id_assessment), KEY id_assessment (id_student)) ; CREATE TABLE assessments (code_module varchar(45) NOT NULL -- 'identification code of the module, to which the assessment belongs.', code_presentation varchar(45) NOT NULL -- 'identification code of the presentation, to which the assessment belongs.', id_assessment int NOT NULL -- 'identification number of the assessment.', assessment_type varchar(45) -- 'type of assessment. Three types of assessments exist: Tutor Marked Assessment (TMA), Computer Marked Assessment (CMA) and Final Exam (Exam).', date int -- 'information about the final submission date of the assessment calculated as the number of days since the start of the module-presentation. The starting date of the presentation has number 0 (zero).', weight int -- 'weight of the assessment in %. Typically, Exams are treated separately and have the weight 100%; the sum of all other assessments is 100%.', PRIMARY KEY (id_assessment), KEY assessments_ibfk_1 (code_module), KEY assessments_ibfk_2 (code_presentation), CONSTRAINT assessments_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT assessments_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation)) ;",,3,,"AAA	2013J	69.4316370324954
AAA	2014J	68.51905104241553
BBB	2013B	73.6403803950256",,,,,
테이블 1개,university_learning,등록 해제한 학생 수가 10명 이상인 모듈과 프레젠테이션 찾기,Find modules and presentations with 10 or more unenrolled students,,"SELECT code_module, code_presentation FROM studentRegistration WHERE date_unregistration IS NOT NULL GROUP BY code_module, code_presentation HAVING COUNT(id_student) >= 10;","CREATE TABLE studentregistration (code_module varchar(45) NOT NULL -- 'an identification code for a module.', code_presentation varchar(45) NOT NULL -- 'the identification code of the presentation.', id_student int NOT NULL -- 'a unique identification number for the student.', date_registration int -- 'the date of student’s registration on the module presentation, this is the number of days measured relative to the start of the module-presentation (e.g. the negative value -30 means that the student registered to module presentation 30 days before it started).', date_unregistration int -- 'date of student unregistration from the module presentation, this is the number of days measured relative to the start of the module-presentation. Students, who completed the course have this field empty.', KEY studentregistration_ibfk_1 (code_module), KEY studentregistration_ibfk_2 (code_presentation), KEY studentregistration_ibfk_3 (id_student), CONSTRAINT studentregistration_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentregistration_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation), CONSTRAINT studentregistration_ibfk_3 FOREIGN KEY (id_student) REFERENCES studentinfo (id_student)) ;",,7,,"AAA	2013J
AAA	2014J
BBB	2013B
BBB	2013J
BBB	2014B
BBB	2014J
CCC	2014B",,,,,
테이블 2개,university_learning,각 모듈에 대해 등록한 학생의 평균 학점 수를 계산하고 모듈과 평균 학점 수 조회,Calculate the average number of credits for an enrolled student for each module and view the module and average number of credits,,"SELECT si.code_module, AVG(si.studied_credits) AS average_credits FROM studentInfo si INNER JOIN studentRegistration sr ON si.id_student = sr.id_student AND si.code_module = sr.code_module GROUP BY si.code_module;","CREATE TABLE studentinfo (code_module varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.', code_presentation varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.the identification code of the presentation during which the student is registered on the module.', id_student int NOT NULL -- 'a unique identification number for the student.', gender varchar(3) -- 'the student’s gender.', region varchar(45) -- 'identifies the geographic region, where the student lived while taking the module-presentation.', highest_education varchar(45) -- 'highest student education level on entry to the module presentation.', imd_band varchar(16) -- 'specifies the Index of Multiple Depravation band of the place where the student lived during the module-presentation.', age_band varchar(16) -- 'band of the student’s age.', num_of_prev_attempts int -- 'the number times the student has attempted this module.', studied_credits int -- 'the total number of credits for the modules the student is currently studying.', disability varchar(3) -- 'indicates whether the student has declared a disability.', final_result varchar(45) -- 'student’s final result in the module-presentation.', PRIMARY KEY (id_student), KEY studentinfo_ibfk_1 (code_module), KEY studentinfo_ibfk_2 (code_presentation), CONSTRAINT studentinfo_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentinfo_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation)) ; CREATE TABLE studentregistration (code_module varchar(45) NOT NULL -- 'an identification code for a module.', code_presentation varchar(45) NOT NULL -- 'the identification code of the presentation.', id_student int NOT NULL -- 'a unique identification number for the student.', date_registration int -- 'the date of student’s registration on the module presentation, this is the number of days measured relative to the start of the module-presentation (e.g. the negative value -30 means that the student registered to module presentation 30 days before it started).', date_unregistration int -- 'date of student unregistration from the module presentation, this is the number of days measured relative to the start of the module-presentation. Students, who completed the course have this field empty.', KEY studentregistration_ibfk_1 (code_module), KEY studentregistration_ibfk_2 (code_presentation), KEY studentregistration_ibfk_3 (id_student), CONSTRAINT studentregistration_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentregistration_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation), CONSTRAINT studentregistration_ibfk_3 FOREIGN KEY (id_student) REFERENCES studentinfo (id_student)) ;",,3,,"AAA	84.4101
BBB	83.6031
CCC	78.2688",,,,,
테이블 4개,university_learning,"장애가 있는 학생들의 모듈 프레젠테이션별 평균 점수를 계산하고 모듈, 프레젠테이션 평균 점수를 조회",Calculate the average score for each module presentation of students with disabilities and view the average score for each module and presentation.,,"SELECT sr.code_module, sr.code_presentation, AVG(sa.score) AS average_score FROM studentAssessment sa INNER JOIN assessments a ON sa.id_assessment = a.id_assessment INNER JOIN studentInfo si ON sa.id_student = si.id_student INNER JOIN studentRegistration sr ON si.id_student = sr.id_student AND a.code_module = sr.code_module AND a.code_presentation = sr.code_presentation WHERE si.disability = 'Y' GROUP BY sr.code_module, sr.code_presentation;","CREATE TABLE assessments (code_module varchar(45) NOT NULL -- 'identification code of the module, to which the assessment belongs.', code_presentation varchar(45) NOT NULL -- 'identification code of the presentation, to which the assessment belongs.', id_assessment int NOT NULL -- 'identification number of the assessment.', assessment_type varchar(45) -- 'type of assessment. Three types of assessments exist: Tutor Marked Assessment (TMA), Computer Marked Assessment (CMA) and Final Exam (Exam).', date int -- 'information about the final submission date of the assessment calculated as the number of days since the start of the module-presentation. The starting date of the presentation has number 0 (zero).', weight int -- 'weight of the assessment in %. Typically, Exams are treated separately and have the weight 100%; the sum of all other assessments is 100%.', PRIMARY KEY (id_assessment), KEY assessments_ibfk_1 (code_module), KEY assessments_ibfk_2 (code_presentation), CONSTRAINT assessments_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT assessments_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation)) ; CREATE TABLE studentassessment (id_assessment int -- 'a unique identification number for the student.', id_student int -- 'the identification number of the assessment.', date_submitted int -- 'the date of student submission, measured as the number of days since the start of the module presentation.', is_branked tinyint NOT NULL -- 'a status flag indicating that the assessment result has been transferred from a previous presentation.', score float -- 'the student’s score in this assessment. The range is from 0 to 100. The score lower than 40 is interpreted as Fail. The marks are in the range from 0 to 100.', KEY id_student (id_assessment), KEY id_assessment (id_student)) ; CREATE TABLE studentinfo (code_module varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.', code_presentation varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.the identification code of the presentation during which the student is registered on the module.', id_student int NOT NULL -- 'a unique identification number for the student.', gender varchar(3) -- 'the student’s gender.', region varchar(45) -- 'identifies the geographic region, where the student lived while taking the module-presentation.', highest_education varchar(45) -- 'highest student education level on entry to the module presentation.', imd_band varchar(16) -- 'specifies the Index of Multiple Depravation band of the place where the student lived during the module-presentation.', age_band varchar(16) -- 'band of the student’s age.', num_of_prev_attempts int -- 'the number times the student has attempted this module.', studied_credits int -- 'the total number of credits for the modules the student is currently studying.', disability varchar(3) -- 'indicates whether the student has declared a disability.', final_result varchar(45) -- 'student’s final result in the module-presentation.', PRIMARY KEY (id_student), KEY studentinfo_ibfk_1 (code_module), KEY studentinfo_ibfk_2 (code_presentation), CONSTRAINT studentinfo_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentinfo_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation)) ; CREATE TABLE studentregistration (code_module varchar(45) NOT NULL -- 'an identification code for a module.', code_presentation varchar(45) NOT NULL -- 'the identification code of the presentation.', id_student int NOT NULL -- 'a unique identification number for the student.', date_registration int -- 'the date of student’s registration on the module presentation, this is the number of days measured relative to the start of the module-presentation (e.g. the negative value -30 means that the student registered to module presentation 30 days before it started).', date_unregistration int -- 'date of student unregistration from the module presentation, this is the number of days measured relative to the start of the module-presentation. Students, who completed the course have this field empty.', KEY studentregistration_ibfk_1 (code_module), KEY studentregistration_ibfk_2 (code_presentation), KEY studentregistration_ibfk_3 (id_student), CONSTRAINT studentregistration_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentregistration_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation), CONSTRAINT studentregistration_ibfk_3 FOREIGN KEY (id_student) REFERENCES studentinfo (id_student)) ;",,3,,"BBB	2013B	71.1285930408472
AAA	2013J	66.23684210526316
AAA	2014J	64.19047619047619",,,,,
테이블 1개,university_learning,모든 최종 시험의 평균 가중치를 계산 결과,Results of calculating the average weight of all final exams,,SELECT AVG(weight) AS average_weight FROM assessments WHERE assessment_type = 'Exam';,"CREATE TABLE assessments (code_module varchar(45) NOT NULL -- 'identification code of the module, to which the assessment belongs.', code_presentation varchar(45) NOT NULL -- 'identification code of the presentation, to which the assessment belongs.', id_assessment int NOT NULL -- 'identification number of the assessment.', assessment_type varchar(45) -- 'type of assessment. Three types of assessments exist: Tutor Marked Assessment (TMA), Computer Marked Assessment (CMA) and Final Exam (Exam).', date int -- 'information about the final submission date of the assessment calculated as the number of days since the start of the module-presentation. The starting date of the presentation has number 0 (zero).', weight int -- 'weight of the assessment in %. Typically, Exams are treated separately and have the weight 100%; the sum of all other assessments is 100%.', PRIMARY KEY (id_assessment), KEY assessments_ibfk_1 (code_module), KEY assessments_ibfk_2 (code_presentation), CONSTRAINT assessments_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT assessments_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation)) ;",,1,,100,,,,,
테이블 1개,university_learning,모든 모듈에 대해 각 학생이 등록한 총 모듈 수를 계산하고 학생과 등록한 총 모듈 수 조회,Calculate the total number of modules registered by each student for all modules and view the total number of modules registered by a student,,"SELECT id_student, COUNT(*) AS total_modules_registered FROM studentRegistration GROUP BY id_student;","CREATE TABLE studentregistration (code_module varchar(45) NOT NULL -- 'an identification code for a module.', code_presentation varchar(45) NOT NULL -- 'the identification code of the presentation.', id_student int NOT NULL -- 'a unique identification number for the student.', date_registration int -- 'the date of student’s registration on the module presentation, this is the number of days measured relative to the start of the module-presentation (e.g. the negative value -30 means that the student registered to module presentation 30 days before it started).', date_unregistration int -- 'date of student unregistration from the module presentation, this is the number of days measured relative to the start of the module-presentation. Students, who completed the course have this field empty.', KEY studentregistration_ibfk_1 (code_module), KEY studentregistration_ibfk_2 (code_presentation), KEY studentregistration_ibfk_3 (id_student), CONSTRAINT studentregistration_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentregistration_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation), CONSTRAINT studentregistration_ibfk_3 FOREIGN KEY (id_student) REFERENCES studentinfo (id_student)) ;",,1000,,"6516	1
11391	1
23629	1
23632	1
23798	1
24734	1
25107	1
25629	1
25997	1
26192	1
26315	1
26677	1
26734	1
27457	1
27759	1
27891	1
28061	1
28400	1
28418	1
29144	1
29764	1
29820	1
30091	1
30268	1
31014	1
31600	1
31604	1
31663	1
31849	1
32327	1
32885	1
32930	1
33666	1
34229	1
34353	1
34431	1
34662	1
34694	1
34756	1
34863	1
35812	1
37622	1
38053	1
38234	1
38711	1
38941	1
39208	1
39655	1
40333	1
40604	1
41547	1
42638	1
45462	1
45642	1
45664	1
46605	1
46844	1
47855	1
47891	1
48040	1
48503	1
49119	1
50069	1
50263	1
50993	1
51301	1
51576	1
52130	1
52426	1
52765	1
52797	1
52899	1
53025	1
53236	1
53360	1
54388	1
54391	1
55026	1
55104	1
55968	1
56340	1
56789	1
57079	1
57285	1
57340	1
57369	1
57506	1
58071	1
58089	1
58316	1
58520	1
58653	1
58873	1
59185	1
59272	1
59541	1
59725	1
60416	1
60830	1
61118	1
61352	1
62155	1
62278	1
62487	1
62631	1
63044	1
63165	1
63400	1
63467	1
63721	1
64246	1
64275	1
64296	1
65002	1
65807	1
66254	1
67863	1
68556	1
69489	1
69494	1
69703	1
69843	1
70011	1
70381	1
70464	1
70569	1
70608	1
70750	1
70771	1
71361	1
71433	1
71504	1
72057	1
72070	1
72349	1
72400	1
73489	1
73584	1
73874	1
74169	1
74290	1
74372	1
74574	1
74585	1
74695	1
74734	1
75091	1
75118	1
75255	1
75399	1
75454	1
75469	1
75728	1
76196	1
77367	1
78255	1
78645	1
79378	1
79403	1
79461	1
80001	1
80329	1
80717	1
82535	1
82575	1
82611	1
82741	1
83219	1
83254	1
83453	1
84245	1
84299	1
84541	1
84664	1
84812	1
85092	1
85144	1
85302	1
86047	1
86291	1
87431	1
87604	1
87732	1
88340	1
88580	1
88758	1
89092	1
89778	1
89850	1
90243	1
90361	1
91265	1
91322	1
92274	1
92341	1
92832	1
92947	1
92993	1
93925	1
94484	1
94616	1
94961	1
95755	1
95906	1
96291	1
96475	1
96538	1
97006	1
97154	1
97486	1
97567	1
97865	1
98094	1
98268	1
98313	1
98452	1
98720	1
98842	1
99088	1
99799	1
100282	1
100621	1
100893	1
101116	1
101781	1
102067	1
102806	1
102849	1
102952	1
103496	1
103535	1
103998	1
104054	1
104238	1
104476	1
105523	1
105527	1
105851	1
105883	1
106095	1
106247	1
106383	1
106577	1
106588	1
106793	1
107028	1
107339	1
107489	1
107713	1
108118	1
108377	1
108589	1
108760	1
108799	1
108834	1
108859	1
108872	1
108947	1
109155	1
109372	1
109441	1
109782	1
109938	1
110175	1
110881	1
110911	1
111512	1
111717	1
111942	1
113295	1
114017	1
114402	1
114999	1
115452	1
116174	1
116518	1
116541	1
116603	1
116606	1
116692	1
117071	1
117232	1
117544	1
117545	1
117699	1
117818	1
118098	1
118213	1
118877	1
118983	1
119353	1
119437	1
119444	1
119471	1
119729	1
119898	1
119902	1
120994	1
121349	1
122392	1
122524	1
123044	1
123087	1
123270	1
123379	1
123462	1
123598	1
123716	1
123860	1
124064	1
124124	1
124193	1
124909	1
125018	1
125055	1
125535	1
125874	1
126322	1
126337	1
126394	1
126395	1
126411	1
126608	1
126713	1
126769	1
126800	1
127209	1
127582	1
128386	1
128510	1
128776	1
128889	1
129198	1
129638	1
129878	1
129955	1
130013	1
130034	1
130547	1
130636	1
131051	1
131145	1
131390	1
131695	1
131933	1
132055	1
132191	1
132626	1
132924	1
132972	1
132976	1
133104	1
133155	1
133269	1
133531	1
133748	1
133816	1
133922	1
134025	1
134143	1
134563	1
135330	1
135335	1
135400	1
135471	1
135792	1
137873	1
138289	1
138407	1
138920	1
139033	1
139190	1
139250	1
139549	1
140719	1
141355	1
141377	1
141506	1
141823	1
141949	1
142324	1
142326	1
142935	1
143741	1
143854	1
144801	1
145130	1
145280	1
145282	1
145544	1
146125	1
146165	1
146188	1
146503	1
146600	1
147675	1
147756	1
147793	1
147876	1
148427	1
148993	1
149741	1
149962	1
150398	1
151358	1
151549	1
151587	1
151697	1
151800	1
151917	1
152153	1
152428	1
152668	1
152867	1
152910	1
152929	1
152962	1
152973	1
153212	1
153687	1
153704	1
153788	1
154011	1
154027	1
154125	1
154540	1
154570	1
155067	1
155484	1
155550	1
155631	1
155735	1
155854	1
155963	1
155984	1
156311	1
156358	1
156788	1
156835	1
157060	1
157276	1
157310	1
157568	1
157752	1
157795	1
158707	1
159293	1
159954	1
160026	1
160300	1
161491	1
161678	1
161811	1
162646	1
162650	1
164259	1
164944	1
165099	1
165226	1
165243	1
165498	1
165647	1
165733	1
165823	1
165904	1
166160	1
167791	1
167906	1
167961	1
168178	1
168936	1
169008	1
169213	1
169380	1
169400	1
169515	1
170025	1
170356	1
170519	1
170864	1
171377	1
171751	1
171896	1
172112	1
172137	1
172301	1
172797	1
172965	1
173163	1
173316	1
173335	1
174024	1
174094	1
174222	1
174321	1
174440	1
174487	1
174745	1
174782	1
174807	1
175392	1
175447	1
175490	1
175772	1
175932	1
175991	1
177554	1
177639	1
177967	1
178072	1
178496	1
178654	1
178738	1
178963	1
179073	1
179254	1
179297	1
179605	1
179904	1
180753	1
180976	1
181316	1
182661	1
182824	1
183057	1
183096	1
183287	1
183331	1
183806	1
183947	1
184234	1
184236	1
184271	1
184583	1
184897	1
184972	1
185021	1
185240	1
185349	1
185350	1
185439	1
185597	1
186149	1
186565	1
186670	1
186780	1
186988	1
187100	1
187257	1
187435	1
187601	1
187793	1
188026	1
188152	1
188278	1
188766	1
189035	1
189095	1
189428	1
189624	1
189879	1
189986	1
190352	1
190565	1
191000	1
191269	1
191459	1
191746	1
191797	1
191973	1
192183	1
192424	1
192944	1
193163	1
193215	1
193310	1
193822	1
194073	1
194377	1
195096	1
195221	1
195262	1
195345	1
195938	1
195940	1
197240	1
197412	1
197486	1
197527	1
197595	1
197759	1
198339	1
198902	1
198956	1
199029	1
199520	1
199636	1
199663	1
199897	1
200372	1
200506	1
200804	1
200860	1
200863	1
200905	1
201327	1
201431	1
201655	1
202394	1
202635	1
202879	1
203108	1
203481	1
203640	1
203652	1
203707	1
204725	1
204746	1
205231	1
205350	1
205398	1
205425	1
205494	1
205719	1
205788	1
205978	1
206003	1
206245	1
206599	1
226374	1
226747	1
226827	1
226839	1
227192	1
227416	1
227499	1
227517	1
227752	1
227833	1
228021	1
228049	1
228082	1
228153	1
228222	1
228235	1
228243	1
228383	1
228481	1
228513	1
228743	1
228784	1
228824	1
228909	1
229179	1
229240	1
229326	1
229361	1
229426	1
229499	1
230081	1
230340	1
230348	1
230383	1
230761	1
231339	1
231554	1
231959	1
232307	1
232539	1
232600	1
232695	1
232745	1
232833	1
233095	1
233102	1
233317	1
233444	1
233752	1
233957	1
234068	1
234311	1
234740	1
234929	1
235068	1
235097	1
235175	1
235258	1
235371	1
235380	1
235428	1
235507	1
236161	1
236205	1
236284	1
236620	1
236875	1
237274	1
237304	1
237913	1
237934	1
238007	1
238144	1
238519	1
238825	1
239707	1
240712	1
240884	1
240993	1
241338	1
241649	1
241729	1
241955	1
242149	1
242390	1
242778	1
242793	1
242858	1
242893	1
243047	1
243351	1
243510	1
243851	1
243909	1
243992	1
244064	1
244246	1
244902	1
244917	1
244977	1
245217	1
245404	1
245494	1
245784	1
245987	1
246248	1
246834	1
247267	1
247292	1
247457	1
247513	1
247819	1
247902	1
247967	1
248103	1
248252	1
248270	1
248581	1
248653	1
248716	1
248800	1
249154	1
249534	1
250092	1
250123	1
251351	1
251385	1
251815	1
252073	1
252257	1
252340	1
252652	1
252863	1
253250	1
253577	1
253859	1
254313	1
254612	1
254625	1
255140	1
255310	1
255347	1
255548	1
255957	1
255998	1
256215	1
256532	1
256815	1
256998	1
258035	1
258268	1
258392	1
258402	1
258587	1
258840	1
258894	1
259182	1
260062	1
260137	1
260179	1
260216	1
260355	1
260623	1
260777	1
260949	1
260955	1
261042	1
261265	1
261332	1
261466	1
261615	1
262011	1
262294	1
262391	1
262454	1
262639	1
262741	1
262934	1
263098	1
263251	1
263448	1
263499	1
263531	1
263543	1
263952	1
264106	1
264152	1
264159	1
264281	1
264285	1
264694	1
264732	1
264744	1
264842	1
265170	1
265405	1
265466	1
265958	1
266040	1
266331	1
266524	1
266558	1
266564	1
266744	1
266915	1
267118	1
267761	1
267774	1
267853	1
268018	1
268073	1
268127	1
268301	1
268589	1
268733	1
269076	1
269082	1
269204	1
269289	1
269510	1
269676	1
270191	1
270256	1
270399	1
270567	1
270646	1
271036	1
271047	1
271251	1
271346	1
271467	1
272000	1
272103	1
272172	1
272580	1
272617	1
273346	1
273731	1
273877	1
274247	1
274577	1
274947	1
274971	1
275006	1
275112	1
275180	1
275296	1
275674	1
275792	1
276717	1
276925	1
277123	1
277537	1
277577	1
277733	1
277809	1
277812	1
277880	1
277967	1
278272	1
278447	1
278773	1
278794	1
278861	1
279238	1
279557	1
279572	1
279868	1
279883	1
280054	1
280140	1
280151	1
280152	1
280439	1
280962	1
281022	1
281077	1
281250	1
281261	1
281564	1
281589	1
281636	1
281801	1
282038	1
282161	1
282193	1
282713	1
282785	1
282821	1
283131	1
283564	1
283798	1
283978	1
284076	1
284246	1
284589	1
284593	1
284762	1
284812	1
284906	1
285050	1
285170	1
285315	1
285470	1
285475	1
285567	1
285633	1
285912	1
285992	1
286338	1
286402	1
286488	1
286690	1
286914	1
286947	1
287004	1
287040	1
287107	1
287204	1
287210	1
287309	1
287548	1
287679	1
288086	1
288380	1
288655	1
288717	1
288967	1
288990	1
288994	1
289009	1
289108	1
289397	1
289449	1
289753	1
289965	1
289993	1
290089	1
290164	1
290184	1
290201	1
290382	1
290550	1
290757	1
290914	1
291037	1
291194	1
291334	1
291544	1
291701	1
291805	1
291844	1
291848	1
292027	1
292525	1
292537	1
292775	1
292813	1
292923	1
293387	1
293699	1
293712	1
293754	1
293760	1
293824	1
293989	1
293992	1
294134	1
294381	1
294496	1
294513	1",,,,,
